State,pws id,pws name,population,City Name,compliance period begin date,compliance period end date,lat,lng
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2011-07-01,2011-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2008-04-01,2008-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2007-04-01,2007-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2009-10-01,2009-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2010-04-01,2010-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2008-07-01,2008-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2010-01-01,2010-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2011-10-01,2011-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2015-04-01,2015-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2013-07-01,2013-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2013-10-01,2013-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2015-01-01,2015-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2011-04-01,2011-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2014-10-01,2014-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2012-01-01,2012-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2012-07-01,2012-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2012-04-01,2012-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2014-04-01,2014-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2010-07-01,2010-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2014-01-01,2014-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2013-04-01,2013-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2015-07-01,2015-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2011-01-01,2011-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2007-10-10,2007-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2009-01-01,2009-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2009-04-01,2009-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2008-10-01,2008-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2010-10-01,2010-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2014-07-01,2014-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2013-01-01,2013-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2007-07-01,2007-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2012-10-01,2012-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2009-07-01,2009-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2006-04-01,2006-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2006-01-23,2006-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2015-10-01,2015-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2018-10-01,2018-12-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2018-07-01,2018-09-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2016-01-01,2016-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2006-04-01,2006-06-30,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2006-10-01,2007-03-31,39.2004,-76.859
maryland,MD0050205,CEDAR MOBILE HOME PARK,300,columbia,2005-04-01,2005-06-30,39.2004,-76.859
maryland,MD0060007,TOWN OF MOUNT AIRY,"9,890",mount airy,1999-01-01,2001-12-31,39.3742,-77.1534
maryland,MD0060231,SUN VALLEY ASSISTED LIVING 1,34,sykesville,2009-10-01,2009-12-31,39.3716,-76.9716
maryland,MD0070017,PERRY POINT V.A. MEDICAL CENTER,"2,000",perry point,2000-01-01,2000-12-31,39.5542797,-76.071894
maryland,MD0070018,TOWN OF PERRYVILLE,"4,413",perryville,2000-01-01,2000-12-31,39.5737,-76.0668
maryland,MD0070021,TOWN OF RISING SUN,"2,200",elkton,2014-01-01,2016-12-31,39.6066,-75.8209
maryland,MD0070209,BENJAMINS VILLAGE/HOMESTEAD M.H.P.,400,port deposit,2015-01-01,2015-12-31,39.6111,-76.098
maryland,MD0070217,FOREST GREEN COURT MOBILE HOME PARK,212,port deposit,2020-01-01,2022-12-31,39.6111,-76.098
maryland,MD0070223,MAPLE HILL MOBILE ESTATES,180,port deposit,2015-01-01,2015-12-31,39.6111,-76.098
maryland,MD0070239,WOODLAWN MOBILE HOME PARK - NEW,200,port deposit,2004-01-01,2006-12-31,39.6111,-76.098
maryland,MD0070241,WOODLAWN MOBILE HOME PARK - OLD,50,port deposit,2008-01-01,2010-12-31,39.6111,-76.098
maryland,MD0070245,TIMBER GROVE MHP,76,street,2020-01-01,2022-12-31,39.6689941,-76.3794052
maryland,MD0070247,MISTY MEADOWS 1 / HIGHLAND HILLS M.H.P.,460,street,2020-01-01,2022-12-31,39.6689941,-76.3794052
maryland,MD0080019,INDEPENDENCE VILLAGE,88,,1999-01-01,2001-12-31,,
maryland,MD0080026,LAUREL WATER SUPPLY,50,indian head,1999-01-01,2001-12-31,38.5987,-77.1555
maryland,MD0080027,MATTHEWS MANOR,45,newburg,2018-10-01,2018-12-31,38.3773478,-76.9533055
maryland,MD0080035,PARKWAY SUBDIVISION WATER COMPANY,50,la plata,2020-01-01,2022-12-31,38.5352,-76.97
maryland,MD0080043,SPRING VALLEY,91,la plata,2016-01-01,2018-12-31,38.5352,-76.97
maryland,MD0080046,SWAN POINT,945,la plata,2016-01-01,2018-12-31,38.5352,-76.97
maryland,MD0080051,WEST WHITE PLAINS,50,waldorf,1999-01-01,2001-12-31,38.6085,-76.9194
maryland,MD0080058,"NAVAL SUPPORT FACILITY, INDIAN HEAD","3,321",indian head,2020-01-01,2022-12-31,38.5987,-77.1555
maryland,MD0080069,THUNDERBIRD MOTEL,60,newburg,2014-01-01,2016-12-31,38.3773478,-76.9533055
maryland,MD0080069,THUNDERBIRD MOTEL,60,newburg,2008-01-01,2010-12-31,38.3773478,-76.9533055
maryland,MD0090004,TOWN OF EAST NEW MARKET,400,east new market,2006-01-23,2006-03-31,38.597,-75.9232
maryland,MD0090004,TOWN OF EAST NEW MARKET,400,east new market,2005-04-01,2005-06-30,38.597,-75.9232
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2009-01-01,2009-03-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2006-01-23,2006-03-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2006-07-01,2006-09-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2009-04-01,2009-06-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2006-04-01,2006-06-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2008-07-01,2008-09-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2007-01-01,2007-03-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2006-10-01,2006-12-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2007-07-01,2007-09-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2008-01-01,2008-03-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2008-10-01,2008-12-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2007-04-01,2007-06-30,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2007-10-01,2007-12-31,38.6081,-75.947
maryland,MD0090007,TOWN OF SECRETARY,535,secretary,2008-04-01,2008-06-30,38.6081,-75.947
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2018-07-01,2018-09-30,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2008-01-01,2008-03-31,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2007-01-01,2007-03-31,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2007-04-01,2007-06-30,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2006-04-01,2006-06-30,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2006-07-01,2006-09-30,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2006-10-01,2006-12-31,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2007-10-01,2007-12-31,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2006-01-23,2006-03-31,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2007-07-01,2007-09-30,38.9951188,-77.068364
maryland,MD0090222,BEAVER RUN MOBILE HOME PARK,275,farmington hills,2011-01-01,2011-03-31,38.9951188,-77.068364
maryland,MD0090224,HERITAGE MOBILE HOME PARK,80,east new market,2006-04-01,2006-06-30,38.597,-75.9232
maryland,MD0090224,HERITAGE MOBILE HOME PARK,80,east new market,2006-01-23,2006-03-31,38.597,-75.9232
maryland,MD0100001,AMELANO MANOR,36,frederick,2020-01-01,2022-12-31,39.4337,-77.4141
maryland,MD0100001,AMELANO MANOR,36,frederick,1999-01-01,2001-12-31,39.4337,-77.4141
maryland,MD0100004,BRIERCREST APARTMENTS,45,williamsport,2020-01-01,2022-12-31,39.5973,-77.818
maryland,MD0100027,TOWN OF WOODSBORO,846,woodsboro,2014-01-01,2016-12-31,39.5328,-77.3097
maryland,MD0100210,POLINGS MOBILE HOME PARK,80,frederick,2005-01-01,2007-12-31,39.4337,-77.4141
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2010-01-01,2010-03-31,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2009-10-01,2009-12-31,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2013-01-01,2013-03-31,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2012-10-01,2012-12-31,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2012-07-01,2012-09-30,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2010-04-01,2010-06-30,39.6257,-79.32
maryland,MD0110001,TOWN OF ACCIDENT,300,accident,2009-07-01,2009-07-31,39.6257,-79.32
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2016-04-01,2016-06-30,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2012-01-01,2012-03-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2009-10-01,2009-12-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2016-01-01,2016-03-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2015-07-01,2015-09-30,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2015-10-01,2015-12-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2010-10-01,2010-12-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2009-01-01,2009-03-31,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2010-07-01,2010-09-30,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2011-04-01,2011-06-30,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2012-07-01,2012-09-30,39.4598,-79.2328
maryland,MD0110225,WHITE OAK MOBILE HOME PARK,32,swanton,2010-04-01,2010-06-30,39.4598,-79.2328
maryland,MD0110227,GARRETT'S CHILDREN CENTER,45,lonaconing,2014-01-01,2016-12-31,39.566,-78.979
maryland,MD0160203,"EDGEMEADE ROAD RE, LLC.",25,waldorf,2007-01-01,2007-12-31,38.6085,-76.9194
maryland,MD0160203,"EDGEMEADE ROAD RE, LLC.",25,waldorf,1999-01-01,2001-12-31,38.6085,-76.9194
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2015-10-01,2015-12-31,39.042,-76.063
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2006-04-01,2006-06-30,39.042,-76.063
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2006-01-23,2006-03-31,39.042,-76.063
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2007-04-01,2007-06-30,39.042,-76.063
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2018-01-01,2018-03-31,39.042,-76.063
maryland,MD0170001,TOWN OF CENTREVILLE,"3,322",centreville,2018-01-01,2018-03-31,39.042,-76.063
maryland,MD0170003,TOWN OF QUEENSTOWN,705,queenstown,2018-01-01,2018-03-31,38.9868,-76.1633
maryland,MD0170003,TOWN OF QUEENSTOWN,705,queenstown,2006-07-01,2006-09-30,38.9868,-76.1633
maryland,MD0170003,TOWN OF QUEENSTOWN,705,queenstown,2005-07-01,2005-09-30,38.9868,-76.1633
maryland,MD0170003,TOWN OF QUEENSTOWN,705,queenstown,2014-04-01,2014-06-30,38.9868,-76.1633
maryland,MD0170009,PROSPECT BAY,913,stevensville,2010-04-01,2010-04-30,38.9745,-76.3184
maryland,MD0170009,PROSPECT BAY,913,stevensville,2011-04-01,2011-06-30,38.9745,-76.3184
maryland,MD0180006,TOWN OF LEONARDTOWN,"2,930",leonardtown,2005-07-01,2005-09-30,38.3039,-76.6395
maryland,MD0180009,"MOUNT PLEASANT WATER CO., INC.",150,waldorf,2015-01-01,2015-12-31,38.6085,-76.9194
maryland,MD0180022,PATUXENT NAVAL AIR STATION (NAVFAC-WASH),"22,000",patuxent river,2011-10-01,2011-12-31,38.31427816834104,-76.44177327
maryland,MD0180022,PATUXENT NAVAL AIR STATION (NAVFAC-WASH),"22,000",patuxent river,2011-04-01,2011-06-30,38.31427816834104,-76.44177327
maryland,MD0180206,CHRISTMAS TREE FARM TRAILER PARK,100,leonardtown,2005-01-01,2007-12-31,38.3039,-76.6395
maryland,MD0190002,TOWN OF PRINCESS ANNE,"3,300",princess anne,2020-01-01,2022-12-31,38.2054,-75.697
maryland,MD0190002,TOWN OF PRINCESS ANNE,"3,300",princess anne,2020-01-01,2022-12-31,38.2054,-75.697
maryland,MD0190002,TOWN OF PRINCESS ANNE,"3,300",princess anne,2020-01-01,2022-12-31,38.2054,-75.697
maryland,MD0190002,TOWN OF PRINCESS ANNE,"3,300",princess anne,2020-01-01,2022-12-31,38.2054,-75.697
maryland,MD0190004,EWELL WATERWORKS COOPERATIVE,75,tylerton,2020-01-01,2022-12-31,37.967902,-76.0229911
maryland,MD0190004,EWELL WATERWORKS COOPERATIVE,75,tylerton,1999-01-01,2001-12-31,37.967902,-76.0229911
maryland,MD0200002,CLAIBORNE,60,claiborne,2006-04-01,2006-06-30,38.8376161,-76.2777285
maryland,MD0200002,CLAIBORNE,60,claiborne,2006-01-23,2006-03-31,38.8376161,-76.2777285
maryland,MD0200002,CLAIBORNE,60,claiborne,2014-04-01,2014-06-30,38.8376161,-76.2777285
maryland,MD0200004,MARTINGHAM UTILITIES COOPERATIVE,675,st. michaels,2005-04-01,2005-06-30,38.7883,-76.2244
maryland,MD0200004,MARTINGHAM UTILITIES COOPERATIVE,675,st. michaels,2012-01-01,2012-03-31,38.7883,-76.2244
maryland,MD0200005,TOWN OF OXFORD,726,oxford,2006-01-23,2006-02-22,38.685,-76.1702
maryland,MD0200005,TOWN OF OXFORD,726,oxford,2012-10-01,2012-12-31,38.685,-76.1702
maryland,MD0200005,TOWN OF OXFORD,726,oxford,2012-07-01,2012-09-30,38.685,-76.1702
maryland,MD0200005,TOWN OF OXFORD,726,oxford,2013-04-01,2013-06-30,38.685,-76.1702
maryland,MD0200005,TOWN OF OXFORD,726,oxford,2007-04-01,2007-06-30,38.685,-76.1702
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2022-10-01,2022-12-31,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2022-07-01,2022-09-30,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2012-10-01,2012-12-31,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2010-07-01,2010-09-30,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2022-04-01,2022-06-30,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2010-04-01,2010-06-30,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2010-01-01,2010-03-31,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2009-10-01,2009-12-31,38.7865839,-76.2244098
maryland,MD0200006,TOWN OF ST. MICHAELS,"2,650",st michaels,2018-01-01,2018-03-31,38.7865839,-76.2244098
maryland,MD0220002,TOWN OF HEBRON,"1,022",hebron,1999-01-01,2001-12-31,38.4242,-75.6871
maryland,MD0230005,OCEAN PINES,"11,890",berlin,2008-01-01,2010-12-31,38.331,-75.2148
maryland,MD1010008,FLINTSTONE MENNONITE SCHOOL,51,flintstone,2014-01-01,2016-12-31,39.7035,-78.5756
maryland,MD1020058,KINDERCARE LEARNING CENTER #1061,120,hanover,2020-01-01,2022-12-31,39.1928853,-76.7241371
maryland,MD1020061,"BALDWIN MEMORIAL U.M. CHURCH, DAY CARE",160,millersville,2020-01-01,2022-12-31,39.0595542,-76.6480219
maryland,MD1020101,"HH&P IV, LLC",100,annapolis,2020-01-01,2022-12-31,38.9706,-76.5047
maryland,MD1020101,"HH&P IV, LLC",100,annapolis,2005-01-01,2007-12-31,38.9706,-76.5047
maryland,MD1020103,THE SUMMIT SCHOOL,145,edgewater,2014-01-01,2016-12-31,38.9373,-76.5572
maryland,MD1020115,OURISMAN AUTOMOTIVE,90,laurel,2008-01-01,2010-12-31,39.0949,-76.8622
maryland,MD1020119,HEADQUARTERS I / HEADQUARTERS II,63,severna park,2008-01-01,2010-12-31,39.087,-76.5687
maryland,MD1020121,TENDER YEARS OF DEALE,72,deale,2005-01-01,2007-12-31,38.791,-76.5469
maryland,MD1020121,TENDER YEARS OF DEALE,72,deale,2014-01-01,2016-12-31,38.791,-76.5469
maryland,MD1020132,JEMALS BAY 50 PLAZA,50,washington,2005-01-01,2007-12-31,39.5893502,-77.710254
maryland,MD1020132,JEMALS BAY 50 PLAZA,50,washington,2020-01-01,2022-12-31,39.5893502,-77.710254
maryland,MD1020139,WONDER YEARS - LONDON TOWNE ACADEMY,57,edgewater,2005-01-01,2007-12-31,38.9373,-76.5572
maryland,MD1020141,KAUFMANNS OFFICE BUILDING,25,queenstown,2020-01-01,2022-12-31,38.9868,-76.1633
maryland,MD1020144,PRIMROSE SCHOOL,197,gambrills,2019-01-01,2021-12-31,39.0927,-76.6511
maryland,MD1021363,LONG POINT MALL,30,pikesville,2020-01-01,2022-12-31,39.3893,-76.702
maryland,MD1021500,ELVATON CHRISTIAN ACADEMY,85,millersville,2008-01-01,2010-12-31,39.0595542,-76.6480219
maryland,MD1030020,THE JEMICY SCHOOL (LOWER SCHOOL),240,owings mills,2005-01-01,2007-12-31,39.4115,-76.7913
maryland,MD1030054,MANOR SHOPPING CENTER,"2,921",,2014-01-01,2016-12-31,,
maryland,MD1030071,HAYFIELDS  COUNTRY CLUB,30,hunt valley,2020-01-01,2022-12-31,39.4962709,-76.6542571
maryland,MD1030076,PADONIA PARK CLUB,100,cockeysville,2014-01-01,2016-12-31,39.4804,-76.6294
maryland,MD1030076,PADONIA PARK CLUB,100,cockeysville,2014-01-01,2016-12-31,39.4804,-76.6294
maryland,MD1031211,OREGON GRILLE,25,,2020-01-01,2022-12-31,,
maryland,MD1031312,ST PAULS LUTHERAN CHURCH AND SCHOOL,150,joppa,2020-01-01,2022-12-31,39.433719,-76.3577373
maryland,MD1040022,THE CALVERTON SCHOOL,436,huntingtown,2008-07-01,2008-09-30,38.6117,-76.6187
maryland,MD1040022,THE CALVERTON SCHOOL,436,huntingtown,2010-04-01,2010-06-30,38.6117,-76.6187
maryland,MD1040038,SOUTHERN MIDDLE SCHOOL,745,prince frederick,2018-10-01,2018-12-31,38.544,-76.5879
maryland,MD1040038,SOUTHERN MIDDLE SCHOOL,745,prince frederick,2018-07-01,2018-09-30,38.544,-76.5879
maryland,MD1040070,DUNKIRK MEDICAL CENTER,200,prince frederick,2005-01-01,2007-12-31,38.544,-76.5879
maryland,MD1040074,SLEEPY HOLLOW DAYCARE,65,,2008-01-01,2010-12-31,,
maryland,MD1040084,DAWN'S EARLY LIGHT EARLY CHILDHOOD CTR,81,huntingtown,2023-10-01,2023-12-31,38.6117,-76.6187
maryland,MD1040084,DAWN'S EARLY LIGHT EARLY CHILDHOOD CTR,81,huntingtown,2023-07-01,2023-09-30,38.6117,-76.6187
maryland,MD1040084,DAWN'S EARLY LIGHT EARLY CHILDHOOD CTR,81,huntingtown,2023-04-01,2023-06-30,38.6117,-76.6187
maryland,MD1041094,DUNKIRK TOWN SQUARE SHOPPING CENTER,40,silver spring,2008-01-01,2010-12-31,39.0028,-77.0207
maryland,MD1041131,JEFFERSON PATTERSON PARK AND MUSEUM,35,,2008-01-01,2010-12-31,,
maryland,MD1041151,LYONS CREEK SHOPPING CENTER,95,upper marlboro,2008-01-01,2010-12-31,38.8153,-76.7514
maryland,MD1041210,DUNKIRK PROFESSIONAL BUILDING,110,dunkirk,2008-01-01,2010-12-31,38.7156,-76.673
maryland,MD1060011,"CHARLES J. MILLER, LLC",36,,2008-01-01,2010-12-31,,
maryland,MD1070027,RISING SUN ELEMENTARY,726,elkton,2014-01-01,2016-12-31,39.6066,-75.8209
maryland,MD1070061,ITS ALL ABOUT THE KIDS,31,elkton,2018-01-01,2020-12-31,39.6066,-75.8209
maryland,MD1080017,MATTAWOMAN W.W.T.P.,110,la plata,2016-01-01,2018-12-31,38.5352,-76.97
maryland,MD1080022,NAVAL RESEARCH LAB BLOSSOM PT (NAVY FAC),145,washington,2005-01-01,2007-12-31,39.5893502,-77.710254
maryland,MD1080025,VICTORIOUS KIDS / MASTER'S CHILD CHURCH,45,indian head,2008-01-01,2010-12-31,38.5987,-77.1555
maryland,MD1080029,THUNDERBIRD APARTMENTS,40,waldorf,2014-01-01,2016-12-31,38.6085,-76.9194
maryland,MD1080038,COLLEGE OF SOUTHERN MD - MAIN CAMPUS,"1,220",la plata,2008-01-01,2010-12-31,38.5352,-76.97
maryland,MD1080041,SOUTHERN MD ELECTRIC COOPERATIVE,90,,2011-01-01,2013-12-31,,
maryland,MD1081098,"DENTSVILLE TRADING COMPANY, INC.",90,la plata,2014-01-01,2016-12-31,38.5352,-76.97
maryland,MD1090004,COUNTRYSIDE CHRISTIAN CHURCH,45,cambridge,2015-10-01,2015-12-31,38.5515,-76.0787
maryland,MD1090004,COUNTRYSIDE CHRISTIAN CHURCH,45,cambridge,2008-01-01,2008-03-31,38.5515,-76.0787
maryland,MD1100025,NEW MIDWAY ELEMENTARY,172,frederick,2020-01-01,2022-12-31,39.4337,-77.4141
maryland,MD1100052,NEW LIFE CHRISTIAN SCHOOL,200,frederick,2020-01-01,2022-12-31,39.4337,-77.4141
maryland,MD1100067,KIDS VILLA LEARNING CENTER LLC,87,ijamsville,2020-01-01,2022-12-31,39.3603809,-77.3227621
maryland,MD1100071,BUCKEYSTOWN VETERINARY HOSPITAL,34,buckeystown,2020-01-01,2022-12-31,39.3264,-77.4279
maryland,MD1100073,BREIT - 3951 DARTMOUTH CT,32,lutherville,2019-01-01,2021-12-31,39.424,-76.6177
maryland,MD1120008,FAIR MEADOWS,50,,2020-01-01,2022-12-31,,
maryland,MD1120022,JACOBS WELL ASSISTED LIVING HOME,31,bel air,2014-01-01,2016-12-31,39.5348,-76.346
maryland,MD1120052,CHRISTIAN CHILD CARE CENTER OF WHITEFORD,200,whiteford,2020-01-01,2022-12-31,39.7089937,-76.3455151
maryland,MD1120059,CHILDTIME OF CHURCHVILLE/ABERDEEN,115,bel air,2014-01-01,2016-12-31,39.5348,-76.346
maryland,MD1120059,CHILDTIME OF CHURCHVILLE/ABERDEEN,115,bel air,2020-01-01,2022-12-31,39.5348,-76.346
maryland,MD1121254,"HICKORY CHILD DEVELOPMENT,NAZARENE CHURC",172,bel air,2020-01-01,2022-12-31,39.5348,-76.346
maryland,MD1121275,OAK GROVE BAPTIST CHURCH,80,bel air,2014-01-01,2016-12-31,39.5348,-76.346
maryland,MD1121275,OAK GROVE BAPTIST CHURCH,80,bel air,2014-01-01,2016-12-31,39.5348,-76.346
maryland,MD1130032,INWOOD VILLAGE CENTER,534,glenelg,2020-01-01,2022-12-31,39.2644382,-76.9899134
maryland,MD1131108,MT. ZION UM CHURCH AND PRESCHOOL,47,highland,2014-01-01,2016-12-31,39.1814,-76.957
maryland,MD1131108,MT. ZION UM CHURCH AND PRESCHOOL,47,highland,2020-01-01,2022-12-31,39.1814,-76.957
maryland,MD1150017,OUR HOUSE JOB TRAINING CENTER FOR YOUTH,30,brookeville,2020-01-01,2022-12-31,39.1808,-77.0591
maryland,MD1160046,GREATER MT. NEBO A.M.E. CHURCH,202,bowie,2010-10-01,2010-12-31,38.9549,-76.7406
maryland,MD1161116,RICHARDS OFFICE PARK,25,upper marlboro,2008-01-01,2010-12-31,38.8153,-76.7514
maryland,MD1170005,"REEB MILLWORK OF MARYLAND, INC. 1302",70,bethlehem,2006-04-01,2006-06-30,38.746226,-75.9441036
maryland,MD1170005,"REEB MILLWORK OF MARYLAND, INC. 1302",70,bethlehem,2023-10-01,2023-12-31,38.746226,-75.9441036
maryland,MD1170005,"REEB MILLWORK OF MARYLAND, INC. 1302",70,bethlehem,2024-01-01,2024-03-31,38.746226,-75.9441036
